date,fr_gb,gb_fr,fr_cwe,cwe_fr,fr_ch,ch_fr,fr_it,it_fr,fr_es,es_fr,export_france,import_france
2016-10-20,0.0,-500.0,838.2,-32.6,362.0,-1124.0,204.0,-784.0,0.0,-1950.0,1404.0,-4390.0
2018-02-27,1626.0,-200.0,0.0,-5254.6,2514.4,-698.5,3222.0,0.0,0.0,-2900.0,7362.0,-9052.0
2014-10-11,1249.95,0.0,2200.0,-3000.0,2886.0,-2916.8,2995.0,0.0,1000.0,0.0,10330.95,-5916.0
2016-10-21,0.0,-500.0,1075.0,0.0,450.9,-1367.7,124.0,-626.0,0.0,-1950.0,1649.0,-4443.0
2018-02-28,0.0,-1631.0,0.0,-4198.4,2579.7,-1399.1,785.0,-457.0,0.0,-2350.0,3364.0,-10035.0
2016-10-22,0.0,-1500.0,54.0,-193.4,1540.5,-624.9,149.0,-156.0,0.0,-2243.7,1743.0,-4716.0
2014-10-12,1249.95,-49.0,2200.4,-3068.9,2592.5,-3051.4,2995.0,0.0,1000.0,0.0,10036.95,-6168.0
2016-10-23,1407.0,-1188.0,550.0,-2287.1,2420.4,-448.6,2965.0,0.0,0.0,-2900.0,7342.0,-6823.0
2018-03-01,1227.0,-100.0,0.0,-3318.4,3146.3,-1744.9,1332.0,-164.0,0.0,-2700.0,5705.0,-8026.0
2014-10-13,1249.95,0.0,2361.5,-2226.8,2053.5,-684.2,2994.0,-50.0,1200.0,0.0,9857.95,-2960.0
2016-10-24,405.0,-2000.0,133.0,-840.8,2337.6,-911.4,269.0,-161.0,20.0,-752.4,3164.0,-4664.0
2018-03-02,1985.0,0.0,0.0,-2442.1,3282.0,-1132.0,3176.0,-25.0,0.0,-2250.0,8443.0,-5849.0
2016-10-25,324.0,-2000.0,950.0,-1371.6,1641.9,-289.0,750.0,0.0,0.0,-1924.1,3665.0,-5584.0
2014-10-14,1000.0,0.0,2834.2,-2464.2,2597.6,-1569.8,2995.0,0.0,1200.0,0.0,10626.0,-4033.0
2018-03-03,2000.0,0.0,491.0,-4553.5,3000.0,-532.0,3078.0,0.0,400.0,-3150.0,8969.0,-8235.0
2016-10-26,100.0,-1717.0,1101.1,-1351.8,2766.7,-902.5,3169.0,-125.0,3150.0,-256.0,10286.0,-4351.0
2018-03-04,2000.0,-99.0,191.7,-5030.7,3000.0,-68.0,3184.0,0.0,0.0,-450.4,8375.0,-5647.0
2014-10-15,1000.0,0.0,2125.0,-889.6,2509.0,-804.0,2995.0,0.0,25.0,-625.0,8654.0,-2318.0
2016-10-27,273.254,-1643.0,108.8,-48.8,1998.5,-188.0,1681.0,0.0,860.0,-771.1,4920.254,-2650.0
2014-10-16,1000.0,0.0,2338.0,-501.6,2677.9,-1086.5,2995.0,0.0,25.0,-824.4,9035.0,-2411.0
2018-03-05,2000.0,0.0,77.9,-5761.7,3026.4,-494.4,3203.0,0.0,25.0,-868.1,8331.0,-7123.0
2014-10-17,1000.0,0.0,3232.0,-25.0,2819.0,-344.0,2995.0,0.0,160.0,-760.0,10206.0,-1129.0
2016-10-28,0.0,-1675.0,1480.5,-2916.2,2882.9,-482.0,2435.0,-25.0,3150.0,0.0,9947.0,-5098.0
2014-10-18,1000.0,-173.0,2956.0,-3114.3,2438.4,-660.8,2995.0,0.0,1100.0,0.0,10489.0,-3947.0
2016-10-29,0.0,-739.0,1.2,-1510.6,2199.6,-205.0,149.0,-648.0,2759.8,-500.0,5108.0,-3602.0
2018-03-06,1625.0,0.0,2129.4,-2896.6,2574.7,-675.45,2826.0,0.0,0.0,-2200.0,9154.0,-5771.0
2018-03-07,1950.0,0.0,54.1,-4432.2,2756.2,-82.8,2995.0,0.0,2500.0,-6.0,10255.0,-4520.0
2014-10-19,1000.0,-175.0,2397.0,-2502.0,1894.0,-1094.2,2995.0,0.0,1200.0,0.0,9486.0,-3771.0
2016-10-30,2000.0,0.0,118.8,-4915.4,2590.5,-41.5,1867.0,0.0,2800.0,0.0,9375.0,-4956.0
2018-03-08,2000.0,0.0,70.0,-6135.0,3018.1,-99.0,2768.0,0.0,2500.0,0.0,10356.0,-6234.0
2016-10-31,0.0,-1118.0,124.6,-5075.0,2263.2,-526.6,2782.0,0.0,2800.0,-100.0,7969.0,-6819.0
2014-10-20,1000.0,-150.0,1626.3,-1689.0,1702.0,-907.3,2995.0,0.0,1199.4,0.0,8522.0,-2746.0
2018-03-09,1500.0,0.0,19.9,-2347.0,3000.0,-116.0,2995.0,0.0,2284.3,-150.0,9798.0,-2613.0
2016-11-01,2000.0,-395.0,199.2,-5207.3,3375.0,-247.4,1494.0,0.0,3050.0,0.0,10118.0,-5849.0
2014-10-21,1000.0,-74.0,1964.1,-2501.0,2884.0,-1387.6,2995.0,0.0,300.0,0.0,9143.0,-3962.0
2018-03-10,1500.0,0.0,4678.7,-789.8,2900.0,-259.0,3188.0,0.0,317.0,-2100.0,12583.0,-3148.0
2016-11-02,42.0,-1871.0,0.0,-932.3,1843.5,-416.3,1088.0,-5.0,513.0,-2371.9,3486.0,-5595.0
2018-03-11,1500.0,0.0,1383.7,-509.3,3000.7,-119.1,3035.0,0.0,0.0,-2100.0,8918.0,-2728.0
2016-11-03,324.0,-2000.0,18.0,-5365.9,1417.8,-838.0,2111.0,-5.0,1421.7,-1131.0,5291.0,-9339.0
2014-10-22,1000.0,0.0,2169.0,-1639.0,2054.2,-1609.8,3150.0,0.0,300.0,0.0,8673.0,-3248.0
2018-03-12,1500.0,0.0,5970.7,-94.0,3000.0,-116.0,3000.0,0.0,0.0,-2600.0,13470.0,-2810.0
2014-10-23,1000.0,-152.0,1652.7,-2578.0,4424.6,-4025.4,2995.0,0.0,200.0,-150.0,10271.0,-6905.0
2016-11-04,1518.0,-2000.0,0.0,-3543.6,1137.8,-2093.6,124.0,-230.0,0.0,-2550.0,2779.0,-10416.0
2014-10-24,1000.0,0.0,2307.8,-3432.9,3516.0,-3012.0,3150.0,0.0,800.0,0.0,10773.0,-6444.0
2016-11-05,2000.0,-99.0,0.0,-5246.3,1829.7,-118.6,1370.0,-5.0,1553.7,-270.0,6752.0,-5738.0
2018-03-13,1500.0,0.0,345.9,-1868.1,3028.0,-144.0,2777.0,0.0,2350.0,0.0,10000.0,-2012.0
2014-10-25,2000.0,0.0,2586.2,-2334.6,5309.0,-3214.0,3150.0,0.0,812.0,-12.0,13857.0,-5560.0
2018-03-14,1500.0,-100.0,2363.3,-318.6,3015.6,-1745.5,2269.0,0.0,0.0,-1950.0,9147.0,-4113.0
2014-10-26,2000.0,-297.0,2531.5,-2293.0,2025.0,-462.7,2995.0,0.0,1200.0,0.0,10751.0,-3052.0
2016-11-06,1800.0,0.0,1740.1,-5984.3,2345.3,-741.0,514.0,-5.0,1532.4,-250.0,7931.0,-6980.0
2018-03-15,1500.0,-148.0,4973.8,-851.85,3000.0,-19.0,2768.0,0.0,250.0,-2200.0,12491.0,-3218.0
2016-11-07,0.0,-2000.0,52.9,-729.8,1254.1,-1431.0,64.0,-562.0,0.0,-1900.0,1370.0,-6622.0
2014-10-27,2000.0,-496.0,1216.6,-2500.0,3047.7,-2594.1,2995.0,0.0,800.0,0.0,10058.0,-5590.0
2014-10-28,2193.0,-1060.0,1864.2,-3185.0,2639.5,-899.1,2995.0,0.0,1000.0,-200.0,10691.0,-5344.0
2016-11-08,0.0,-67.0,0.0,-5166.9,1326.8,-206.1,2612.0,-540.0,101.0,-876.6,4039.0,-6855.0
2018-03-16,1500.0,-250.0,0.0,-620.5,3050.0,-315.0,1961.0,0.0,0.0,-2100.0,6511.0,-3285.0
2018-03-17,1500.0,-247.0,975.8,-447.2,3000.0,-23.4,2961.0,0.0,735.0,-2825.1,9171.0,-3542.0
2014-10-29,2000.0,0.0,1035.1,-2600.0,3553.0,-2385.0,2995.0,0.0,1000.0,0.0,10583.0,-4985.0
2016-11-09,0.0,-2000.0,0.0,-1797.0,1029.4,-337.0,2080.0,-243.0,17.0,-3000.0,3126.0,-7377.0
2018-03-18,1500.0,-222.0,329.9,-1147.3,3025.4,-286.7,1800.0,0.0,25.0,-1365.5,6679.0,-3020.0
2018-03-19,1500.0,0.0,136.0,-5838.4,3053.0,-115.5,2807.0,-118.0,0.0,-3000.0,7496.0,-9071.0
2016-11-10,0.0,-2000.0,0.0,-1247.0,2369.9,-482.9,1967.0,-177.0,787.9,-13.0,5123.0,-3919.0
2014-10-30,999.995,0.0,2320.2,-1430.0,2120.9,-1043.1,3150.0,-75.0,800.0,0.0,9389.994999999999,-2548.0
2018-03-20,1500.0,0.0,115.9,-4320.6,3032.8,-84.6,2768.0,0.0,0.0,-3000.0,7415.0,-7404.0
2014-10-31,2000.0,-671.0,2982.1,-913.0,1934.4,-149.3,2995.0,0.0,1000.0,-624.0,10911.0,-2357.0
2016-11-11,20.0,-2020.0,0.0,-4203.6,1861.4,-513.7,1421.0,-152.0,3100.0,0.0,6402.0,-6888.0
2018-03-21,1500.0,0.0,1156.6,-3343.2,3014.1,-48.3,2863.0,0.0,0.0,-3000.0,8533.0,-6391.0
2014-11-01,2000.0,-625.0,3502.7,-326.9,3025.0,-602.0,1494.0,0.0,1300.0,0.0,11321.0,-1553.0
2016-11-12,0.0,-1059.0,0.0,-4113.6,777.9,-751.5,244.0,-1085.0,1384.7,-25.0,2405.0,-7033.0
2018-03-22,1320.0,0.0,0.0,-1772.1,3305.6,-1368.6,763.0,-200.0,0.0,-3000.0,5388.0,-6340.0
2014-11-02,2000.0,-800.0,1098.1,-2103.9,2239.6,-448.1,1494.0,0.0,1300.0,0.0,8131.0,-3351.0
2016-11-13,0.0,0.0,0.0,-5992.6,1821.8,-836.9,982.0,-375.0,2855.0,0.0,5658.0,-7203.0
2014-11-03,2000.0,-600.0,1366.7,-1800.0,1061.0,-700.0,1494.0,0.0,1200.0,0.0,7121.0,-3100.0
2018-03-23,1500.0,-128.0,43.25,-5148.25,2948.5,-429.7,2746.0,-200.0,0.0,-2000.0,7237.0,-7905.0
2016-11-14,0.0,-2000.0,1211.0,-677.9,1080.1,-1117.0,359.0,-70.0,0.0,-2400.0,2650.0,-6264.0
2018-03-24,1500.0,0.0,498.4,-3274.2,2583.4,-33.2,3045.0,0.0,0.0,-2700.0,7626.0,-6007.0
2014-11-04,1959.0,-670.0,452.0,-1219.8,3325.9,-2578.7,3020.0,-150.0,25.0,-325.0,8781.0,-4942.0
2016-11-15,0.0,-2000.0,0.0,-1211.2,2482.7,-113.2,2814.0,-75.0,0.0,-1526.1,5296.0,-4925.0
2018-03-25,1500.0,0.0,0.0,-2897.9,2809.0,-723.3,2035.0,-50.0,0.0,-1947.2,6344.0,-5617.0
2016-11-16,172.0,-1440.0,1408.3,-4926.2,3079.6,-404.3,2537.0,-60.0,3300.0,-300.0,10496.0,-7130.0
2014-11-05,2000.0,-375.0,2629.9,-3066.7,1761.3,-907.1,2860.0,-489.0,409.7,-70.0,9659.0,-4907.0
2016-11-17,0.0,-2000.0,343.0,-2330.0,3166.8,-292.1,2324.0,-131.0,106.0,-782.9,5939.0,-5535.0
2018-03-26,1500.0,0.0,1343.0,-3450.9,2905.0,-24.0,1425.0,0.0,306.0,-826.4,7479.0,-4300.0
2016-11-18,676.0,-494.0,183.3,-700.0,3210.9,-25.9,3214.0,-60.0,3300.0,0.0,10583.0,-1279.0
2014-11-06,2000.0,-300.0,1992.1,-3112.0,2464.1,-1941.2,2660.0,-579.0,1300.0,0.0,10416.0,-5932.0
2016-11-19,10.0,-320.0,151.6,-1871.3,3173.4,-141.5,2663.0,-25.0,3100.0,-100.0,9097.0,-2457.0
2018-03-27,1500.0,-99.0,260.7,-4675.85,2512.0,-219.0,2269.0,0.0,2900.0,-373.0,9441.0,-5366.0
2016-11-20,1500.0,-791.0,154.2,-849.4,3200.0,-15.0,1656.0,0.0,3100.0,-125.0,9610.0,-1780.0
2014-11-07,2000.0,-495.0,4301.8,-478.0,2662.5,-271.3,2630.0,-55.0,25.0,-1125.0,11618.0,-2424.0
2018-03-28,1500.0,0.0,885.1,-2846.1,2518.0,-25.0,2768.0,0.0,2663.6,-553.0,10334.0,-3424.0
2016-11-21,1000.0,0.0,1326.0,-3639.6,3214.0,-10.0,2999.0,-60.0,104.5,-189.0,8643.0,-3898.0
2014-11-08,2000.0,-600.0,1337.7,-2828.7,3328.0,-1788.0,3150.0,0.0,1300.0,0.0,11115.0,-5216.0
2016-11-22,300.0,0.0,50.0,-4695.2,3347.6,-253.4,3221.0,0.0,3100.0,0.0,10018.0,-4948.0
2018-03-29,1500.0,0.0,0.0,-4679.8,2512.0,-39.0,3026.0,0.0,28.6,-308.0,7066.0,-5026.0
2018-03-30,1500.0,0.0,254.9,-2913.2,2896.5,-772.4,2852.0,0.0,0.0,-1600.0,7502.0,-5285.0
2014-11-09,2000.0,-222.0,2644.4,-2781.0,2042.2,-1167.1,2481.0,-104.0,1300.0,0.0,10467.0,-4274.0
2016-11-23,1000.0,0.0,0.0,-6573.0,2539.4,-178.0,2995.0,0.0,3100.0,0.0,9634.0,-6751.0
2018-03-31,1500.0,-49.0,453.0,-319.3,2316.0,-1766.05,1523.0,0.0,0.0,-1800.0,5792.0,-3934.0
2014-11-10,2000.0,-346.0,2891.0,-2804.0,2748.6,-1095.5,2802.0,-222.0,1300.0,0.0,11741.0,-4467.0
2016-11-24,1000.0,0.0,462.55,-5818.7,3353.0,-215.8,2777.0,0.0,3100.0,-800.0,10692.0,-6833.0
2018-04-01,1500.0,-49.0,108.8,-261.8,1914.7,-1755.6,373.0,0.0,779.9,-200.0,4674.0,-2265.0
2014-11-11,2000.0,-296.0,2869.0,-442.3,2790.0,-31.0,3150.0,0.0,1193.9,-221.0,12002.0,-990.0
2016-11-25,1000.0,0.0,566.3,-4290.0,3206.0,0.0,2597.0,0.0,3100.0,0.0,10469.0,-4290.0
2018-04-02,1500.0,-149.0,270.0,-1553.5,1233.3,-1289.6,373.0,0.0,0.0,-1800.0,3376.0,-4791.0
2016-11-26,1000.0,0.0,425.1,-5325.8,3141.3,-148.9,3203.0,0.0,3100.0,0.0,10869.0,-5473.0
2014-11-12,2000.0,-425.0,3063.1,-523.7,2029.0,-454.4,2995.0,0.0,689.0,-299.3,10776.0,-1701.0
2014-11-13,2000.0,-300.0,2690.4,-2002.0,2324.0,-147.4,2995.0,0.0,245.9,-75.0,10254.0,-2524.0
2016-11-27,1000.0,0.0,312.7,-5573.1,3062.8,-178.1,1696.0,0.0,3100.0,0.0,9170.0,-5751.0
2018-04-03,1500.0,-148.0,935.6,-747.6,2174.7,-1219.3,373.0,0.0,1600.0,-200.0,6582.0,-2314.0
2016-11-28,1000.0,0.0,95.5,-2089.8,2727.0,-239.3,1916.0,-330.0,3100.0,0.0,8838.0,-2658.0
2018-04-04,1500.0,0.0,780.6,-162.25,3041.4,-2830.95,2565.0,0.0,0.0,-1200.0,7886.0,-4192.0
2018-04-05,1500.0,-49.0,531.85,-2631.25,2909.3,-200.1,2836.0,0.0,1600.0,0.0,9376.0,-2880.0
2014-11-14,2000.0,-469.0,3830.6,-125.7,2712.0,-226.6,2995.0,0.0,130.0,-1028.5,11667.0,-1848.0
2016-11-29,1000.0,0.0,523.4,-6929.9,2226.1,-199.6,1627.0,-105.0,3100.0,0.0,8476.0,-7233.0
2018-04-06,1500.0,0.0,150.35,-2594.4,1990.5,-184.4,2472.0,0.0,341.8,-97.0,6453.0,-2875.0
2014-11-15,2000.0,0.0,2636.0,-720.9,2798.1,-230.6,3150.0,0.0,0.0,-1000.0,10584.0,-1950.0
2018-04-07,1500.0,0.0,138.2,-1380.2,2766.1,-1145.6,1991.0,0.0,2250.0,0.0,8645.0,-2525.0
2016-11-30,0.0,-1000.0,0.0,-1234.5,0.0,-1128.0,54.0,-890.0,0.0,-2250.0,54.0,-6502.0
2014-11-16,2000.0,-148.0,2666.7,-2167.4,3355.0,-2281.7,2402.0,0.0,257.0,-1000.0,10680.0,-5596.0
2018-04-08,1500.0,0.0,0.0,-3128.3,2449.3,-103.0,2051.0,0.0,1900.0,0.0,7900.0,-3231.0
2016-12-01,0.0,-1000.0,886.9,-1117.7,1713.3,-262.2,213.0,-471.0,0.0,-2650.0,2812.0,-5500.0
2014-11-17,2000.0,-100.0,3164.4,-1454.8,1893.0,-1015.4,1602.0,0.0,658.0,-1009.3,9317.0,-3578.0
2018-04-09,1500.0,0.0,340.0,-778.8,2083.0,-754.5,1867.0,0.0,1200.0,-16.0,6990.0,-1548.0
2014-11-18,2000.0,0.0,2423.4,-3025.0,2240.5,-1624.0,2785.0,-513.0,1200.0,0.0,10648.0,-5162.0
2016-12-02,0.0,-1000.0,0.0,-1036.7,1782.5,-287.1,80.0,-743.0,38.0,-669.1,1900.0,-3735.0
2018-04-10,1500.0,-99.0,1982.5,-2569.8,2343.6,-904.5,2995.0,-53.0,778.1,0.0,9598.0,-3625.0
2016-12-03,737.0,0.0,50.0,-5343.2,2663.0,-109.0,226.0,-545.0,3000.0,-150.0,6676.0,-6147.0
2016-12-04,1000.0,0.0,818.4,-7024.2,2937.2,-198.0,3052.0,-50.0,2900.0,-100.0,10707.0,-7372.0
2018-04-11,1500.0,0.0,1056.2,-2668.1,2073.0,-951.4,2381.0,0.0,1200.0,0.0,8210.0,-3619.0
2014-11-19,2000.0,0.0,2611.6,-3073.0,2500.0,-1270.7,2995.0,-200.0,1200.0,0.0,11306.0,-4543.0
2018-04-12,1500.0,-30.0,40.85,-2294.1,3474.6,-2326.6,2596.0,0.0,1200.0,0.0,8810.0,-4650.0
2016-12-05,739.0,0.0,240.6,-5220.4,3282.5,-888.1,2600.0,-190.0,2900.0,0.0,9761.0,-6298.0
2014-11-20,2000.0,0.0,2894.3,-3056.3,3236.0,-821.0,2995.0,0.0,185.0,-1224.1,11310.0,-5101.0
2018-04-13,1500.0,0.0,0.0,-1056.0,2392.5,-426.7,2760.0,0.0,1625.0,0.0,8277.0,-1482.0
2016-12-06,0.0,-1000.0,1769.8,-712.0,100.1,-1243.1,124.0,-647.0,0.0,-2550.0,1993.0,-6152.0
2014-11-21,2000.0,0.0,2580.1,-3168.0,2797.0,-144.1,2995.0,0.0,95.0,-1135.0,10467.0,-4447.0
2018-04-14,1500.0,0.0,228.4,-1606.95,2576.6,-45.7,2904.0,0.0,2600.0,0.0,9808.0,-1651.0
2016-12-07,0.0,-1000.0,0.0,-1891.0,3006.9,-804.2,99.0,-357.0,2900.0,0.0,6005.0,-4052.0
2014-11-22,2000.0,-49.0,3279.6,-2229.9,3201.2,-36.2,2995.0,0.0,1375.0,-75.0,12850.0,-2389.0
2016-12-08,0.0,-1000.0,0.0,-1804.0,2133.7,-434.0,667.0,-515.0,2900.0,0.0,5700.0,-3753.0
2018-04-15,1500.0,-49.0,1353.9,-933.6,2729.4,-183.3,1866.0,0.0,2050.0,0.0,9498.0,-1165.0
2016-12-09,0.0,-100.0,0.0,-2927.0,2410.7,-252.5,99.0,-738.0,1009.0,-100.0,3518.0,-4117.0
2014-11-23,2000.0,0.0,4229.1,-271.5,2987.2,-107.0,2001.0,0.0,890.2,-210.0,12107.0,-588.0
2016-12-10,20.0,-950.0,0.0,-2561.7,1302.4,-480.3,589.0,-1299.0,2949.4,-419.0,4860.0,-5709.0
2014-11-24,2000.0,0.0,2087.0,-2842.4,2710.0,-1108.5,3225.0,-75.0,1200.0,0.0,11222.0,-4025.0
2018-04-16,1500.0,-173.0,2178.2,-706.1,2258.2,-1491.9,1660.0,0.0,2800.0,-225.0,10396.0,-2595.0
2014-11-25,2000.0,0.0,2000.0,-2500.0,2820.0,-434.3,2995.0,0.0,1200.0,0.0,11015.0,-2934.0
2016-12-11,20.0,-50.0,0.0,-4128.0,2159.5,-127.8,139.0,-1299.0,3000.0,0.0,5318.0,-5604.0
2016-12-12,231.0,-1000.0,469.0,-1901.4,160.3,-1239.8,99.0,-1094.0,750.6,-256.0,1709.0,-5490.0
2018-04-17,1500.0,-199.0,75.4,-933.3,2427.2,-597.6,2890.0,0.0,2150.0,0.0,9042.0,-1729.0
2014-11-26,2000.0,0.0,2270.7,-2570.8,3232.2,-315.0,2995.0,0.0,1200.0,0.0,11697.0,-2885.0
2016-12-13,0.0,-673.0,49.9,-7210.1,2435.2,-416.5,2427.0,-140.0,3000.0,0.0,7911.0,-8439.0
2014-11-27,2000.0,0.0,1670.2,-2575.0,3086.2,-1190.9,2995.0,-186.0,924.2,0.0,10675.0,-3951.0
2016-12-14,0.0,-1000.0,0.0,-1609.9,1333.4,-188.5,509.0,-158.0,879.4,-100.0,2721.0,-3055.0
2018-04-18,1500.0,-296.0,2142.95,-802.85,2330.5,-69.1,2411.0,0.0,1450.0,0.0,9833.0,-1167.0
2018-04-19,1500.0,-102.0,2214.8,-472.5,2240.7,-524.2,3077.0,0.0,2150.0,0.0,11181.0,-1098.0
2014-11-28,2000.0,0.0,2502.8,-910.6,3616.8,-913.6,3225.0,-75.0,702.7,-262.0,12045.0,-2160.0
2016-12-15,0.0,-1000.0,3.7,-1417.4,1058.3,-1149.1,324.0,-780.0,450.3,-275.0,1835.0,-4621.0
2016-12-16,0.0,-1000.0,30.0,-1359.7,1437.8,-379.8,1566.0,-140.0,2271.4,0.0,5304.0,-2878.0
2018-04-20,1500.0,0.0,467.5,-307.2,2393.7,-910.9,3222.0,0.0,2149.8,0.0,9731.0,-1217.0
2014-11-29,2000.0,-69.0,2908.2,-705.4,3240.0,-162.0,2995.0,0.0,1200.0,0.0,12343.0,-936.0
2016-12-17,0.0,-1000.0,0.0,-4924.3,1079.6,-265.6,965.0,-50.0,2650.0,-342.0,4694.0,-6581.0
2018-04-21,1500.0,0.0,4140.65,-1769.9,3321.4,-523.9,1788.0,0.0,2398.7,0.0,13147.0,-2292.0
2018-04-22,1500.0,-247.0,6626.0,0.0,3008.0,0.0,747.0,0.0,2000.0,0.0,13881.0,-247.0
2014-11-30,2000.0,-49.0,4870.9,-655.3,3250.3,-172.3,2357.0,0.0,761.0,-844.0,13238.0,-1720.0
2018-04-23,1500.0,-599.0,5222.4,-363.9,3016.1,-8.1,1867.0,0.0,1900.0,0.0,13505.0,-970.0
2016-12-18,1000.0,0.0,69.0,-7912.7,2233.1,-26.0,2479.0,-181.0,1151.3,0.0,6932.0,-8119.0
2014-12-01,2000.0,-49.0,3264.8,-1493.4,2683.6,-225.4,2357.0,0.0,365.1,-949.0,10669.0,-2716.0
2016-12-19,0.0,-1000.0,25.0,-1368.0,792.6,-1415.7,750.0,-869.0,0.0,-2449.4,1567.0,-7101.0
2018-04-24,1500.0,-299.0,3641.7,-348.2,2623.7,-342.4,2782.0,0.0,1900.0,0.0,12446.0,-989.0
2016-12-20,0.0,-1000.0,5.0,-1669.4,676.0,-969.0,1013.0,-310.0,563.9,-25.0,2257.0,-3973.0
2018-04-25,1500.0,-148.0,3630.2,-847.3,3094.0,-86.0,1867.0,0.0,2000.0,0.0,12091.0,-1081.0
2014-12-02,1919.0,-345.0,2747.3,-3378.6,3220.0,-492.0,2995.0,0.0,0.0,-1100.0,10881.0,-5315.0
2018-04-26,1500.0,-346.0,4755.5,-746.2,1657.8,-324.7,1847.0,0.0,2000.0,0.0,11759.0,-1416.0
2016-12-21,0.0,-999.0,0.0,-1777.2,2087.8,-9.0,3373.0,-261.0,224.0,-942.2,5684.0,-3988.0
2014-12-03,2000.0,0.0,1848.5,-1378.0,2685.5,-357.4,3033.0,-83.0,0.0,-1100.0,9566.0,-2918.0
2016-12-22,0.0,-1000.0,0.0,-2064.7,979.0,-1112.5,3330.0,-180.0,507.4,-509.0,4816.0,-4865.0
2014-12-04,2000.0,0.0,2130.7,-3122.0,2822.0,-1260.4,3045.0,-225.0,1400.0,-100.0,11397.0,-4707.0
2018-04-27,1500.0,0.0,4552.6,0.0,3124.0,-64.0,2952.0,0.0,2400.0,0.0,14528.0,-64.0
2018-04-28,1500.0,0.0,1286.5,-697.6,2692.2,-372.3,747.0,0.0,3350.0,-200.0,9575.0,-1269.0
2016-12-23,1008.0,-483.0,0.0,-1997.1,1793.0,-1478.7,139.0,-1134.0,2500.0,0.0,5440.0,-5092.0
2014-12-05,2000.0,0.0,2129.5,-3015.0,2359.4,-452.8,2937.0,-530.0,403.6,-267.0,9828.0,-4264.0
2018-04-29,1000.0,-75.0,2834.5,-74.2,3001.0,-53.0,1494.0,0.0,2750.0,0.0,11079.0,-202.0
2014-12-06,2000.0,0.0,1467.0,-3100.0,2855.3,-1083.8,2917.0,-100.0,0.0,-442.5,9239.0,-4725.0
2016-12-24,1000.0,0.0,0.0,-1824.2,3201.4,-4.4,139.0,-895.0,2900.0,0.0,7240.0,-2723.0
2018-04-30,1500.0,-198.0,3792.7,-927.2,1625.6,-2040.0,1120.0,0.0,2750.0,0.0,10787.0,-3165.0
2016-12-25,1000.0,0.0,0.0,-2003.2,3201.0,-4.0,189.0,-687.0,2190.1,-117.0,6580.0,-2811.0
2014-12-07,2000.0,-179.0,1101.1,-3000.0,3725.1,-2617.7,1375.0,0.0,0.0,-1100.0,8201.0,-6896.0
2016-12-26,0.0,-987.0,5.0,-1652.4,3201.2,-4.2,1524.0,-30.0,2900.0,0.0,7630.0,-2673.0
2018-05-01,1500.0,-74.0,342.5,-72.3,100.0,-1252.0,0.0,0.0,2750.0,0.0,4692.0,-1398.0
2016-12-27,778.0,-198.0,88.0,-1798.5,2561.0,-24.1,817.0,-180.0,1987.3,-26.0,6231.0,-2226.0
2018-05-02,1500.0,0.0,2416.0,-1595.1,1775.2,-941.7,2837.0,0.0,1300.0,0.0,9828.0,-2536.0
2014-12-08,2583.0,-2185.0,865.0,-1844.3,3562.8,-2980.0,1519.0,-308.0,757.5,-150.0,9286.0,-7467.0
2018-05-03,1500.0,-148.0,5121.0,-1140.3,2089.8,-790.2,164.0,-281.0,2750.0,0.0,11624.0,-2359.0
2016-12-28,250.0,0.0,192.0,-1529.2,2597.1,-218.3,139.0,-1299.0,2900.0,0.0,6078.0,-3046.0
2014-12-09,2323.0,-1402.0,1477.3,-3168.3,2465.5,-2268.7,1494.0,0.0,0.0,-1000.0,7759.0,-7838.0
2014-12-10,1950.0,-177.0,1075.0,-1540.5,2571.1,-1941.8,3175.0,-75.0,322.2,-25.0,9093.0,-3758.0
2016-12-29,1000.0,0.0,59.8,-5653.6,1437.2,-100.1,1312.0,-120.0,2900.0,0.0,6708.0,-5873.0
2018-05-04,1500.0,-49.0,5228.1,-163.2,2523.5,-587.5,2722.0,0.0,2290.3,-300.0,14263.0,-1099.0
2018-05-05,2000.0,-297.0,4310.6,-44.0,2801.0,-19.0,2470.0,0.0,2850.0,0.0,14431.0,-360.0
2018-05-06,2000.0,-138.0,2143.9,-29.9,1216.0,-2034.0,1867.0,0.0,2900.0,0.0,10126.0,-2201.0
2016-12-30,1000.0,-75.0,52.9,-3314.9,1259.3,-754.5,139.0,-1299.0,2900.0,-521.0,5350.0,-5963.0
2014-12-11,3132.0,-1955.0,1105.4,-1200.0,3023.5,-1154.1,2945.0,-255.0,918.2,-276.0,11123.0,-4840.0
2016-12-31,1000.0,-99.0,7.0,-5809.7,1232.3,-481.8,139.0,-1299.0,3000.0,-358.0,5378.0,-8046.0
2018-05-07,2000.0,-59.0,2276.2,0.0,1591.0,-2185.2,1660.0,0.0,2900.0,0.0,10427.0,-2244.0
2018-05-08,2000.0,-238.0,3143.4,0.0,1377.0,-2228.7,2786.0,0.0,2600.0,0.0,11906.0,-2466.0
2018-05-09,2000.0,0.0,812.0,-122.8,2022.1,-1784.15,2826.0,0.0,3050.0,0.0,10710.0,-1906.0
2014-12-12,2000.0,-738.0,1651.2,-1524.0,3060.0,-553.0,3019.0,-25.0,1300.0,-218.0,11030.0,-3058.0
2018-05-10,2000.0,-231.136,4209.8,-196.0,2923.9,-521.8,2786.0,0.0,2600.0,0.0,14518.0,-948.136
